clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
c0jjpjro_r00_s1_p003	14	c0jjpjro	r00	image_p10683	image	/dogs/Australian_terrier/n02096294_3866.jpg	['/dogs/Australian_terrier/n02096294_989.jpg', '/dogs/Australian_terrier/n02096294_5587.jpg', '/dogs/Australian_terrier/n02096294_6131.jpg', '/dogs/Australian_terrier/n02096294_2411.jpg', '/dogs/Australian_terrier/n02096294_5504.jpg', '/dogs/Australian_terrier/n02096294_2920.jpg', '/dogs/Australian_terrier/n02096294_3967.jpg', '/dogs/Australian_terrier/n02096294_5531.jpg', '/dogs/Australian_terrier/n02096294_4535.jpg', '/dogs/Australian_terrier/n02096294_7732.jpg', '/dogs/Australian_terrier/n02096294_472.jpg']	win	3
c0jjpjro_r00_s1_p004	14	c0jjpjro	r00	image_p26413	image	/ifood/adobo/train_007889.jpg	['/ifood/adobo/train_007770.jpg', '/ifood/adobo/train_008050.jpg', '/ifood/adobo/train_007924.jpg', '/ifood/adobo/train_008048.jpg', '/ifood/adobo/train_008049.jpg', '/ifood/adobo/train_008072.jpg', '/ifood/adobo/train_007816.jpg', '/ifood/adobo/train_007672.jpg', '/ifood/adobo/train_007808.jpg', '/ifood/adobo/train_008075.jpg', '/ifood/adobo/train_007957.jpg']	win	4
c0jjpjro_r00_s1_p005	37	c0jjpjro	r00	image_p12437	image	/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0084_29716.jpg	['/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0030_29645.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0139_29302.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0038_29533.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0131_29329.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0132_29300.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0033_29959.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0021_29929.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0119_29778.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0044_29995.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0028_29696.jpg', '/birds/Great_Crested_Flycatcher/Great_Crested_Flycatcher_0089_29592.jpg']	win	5
c0jjpjro_r00_s1_p006	15	c0jjpjro	r00	image_p1515	image	/dogs/golden_retriever/n02099601_5051.jpg	['/dogs/golden_retriever/n02099601_7312.jpg', '/dogs/golden_retriever/n02099601_1162.jpg', '/dogs/golden_retriever/n02099601_831.jpg', '/dogs/golden_retriever/n02099601_4933.jpg', '/dogs/golden_retriever/n02099601_7930.jpg', '/dogs/golden_retriever/n02099601_864.jpg', '/dogs/golden_retriever/n02099601_7916.jpg', '/dogs/golden_retriever/n02099601_4312.jpg', '/dogs/golden_retriever/n02099601_846.jpg', '/dogs/golden_retriever/n02099601_1580.jpg', '/dogs/golden_retriever/n02099601_3073.jpg']	win	6
c0jjpjro_r00_s1_p008	16	c0jjpjro	r00	image_p26203	image	/birds/Northern_Fulmar/Northern_Fulmar_0012_44131.jpg	['/birds/Northern_Fulmar/Northern_Fulmar_0081_43912.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0015_43658.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0043_43685.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0019_43853.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0098_43578.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0053_43843.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0078_43985.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0048_43672.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0071_44146.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0033_43794.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0031_43750.jpg']	win	8
c0jjpjro_r00_s1_p009	14	c0jjpjro	r00	image_p31743	image	/dogs/Norwich_terrier/n02094258_1678.jpg	['/dogs/Norwich_terrier/n02094258_1340.jpg', '/dogs/Norwich_terrier/n02094258_3153.jpg', '/dogs/Norwich_terrier/n02094258_3438.jpg', '/dogs/Norwich_terrier/n02094258_2841.jpg', '/dogs/Norwich_terrier/n02094258_992.jpg', '/dogs/Norwich_terrier/n02094258_3197.jpg', '/dogs/Norwich_terrier/n02094258_2070.jpg', '/dogs/Norwich_terrier/n02094258_112.jpg', '/dogs/Norwich_terrier/n02094258_977.jpg', '/dogs/Norwich_terrier/n02094258_1665.jpg', '/dogs/Norwich_terrier/n02094258_247.jpg']	win	9
c0jjpjro_r00_s1_p010	24	c0jjpjro	r00	image_p38777	image	/birds/Indigo_Bunting/Indigo_Bunting_0050_11811.jpg	['/birds/Indigo_Bunting/Indigo_Bunting_0021_13979.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0040_11805.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0072_14197.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0051_12837.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0014_14167.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0017_11574.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0013_12949.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0010_13000.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0015_12632.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0047_12966.jpg', '/birds/Indigo_Bunting/Indigo_Bunting_0053_13391.jpg']	loss	10
c0jjpjro_r00_s1_p011	24	c0jjpjro	r00	image_p41276	image	/ifood/burrito/train_092574.jpg	['/ifood/burrito/train_092788.jpg', '/ifood/burrito/train_092549.jpg', '/ifood/burrito/train_092607.jpg', '/ifood/burrito/train_092728.jpg', '/ifood/burrito/train_092795.jpg', '/ifood/burrito/train_093046.jpg', '/ifood/burrito/train_092838.jpg', '/ifood/burrito/train_092980.jpg', '/ifood/burrito/train_092806.jpg', '/ifood/burrito/train_092800.jpg', '/ifood/burrito/train_092932.jpg']	win	11
c0jjpjro_r01_s1_p000	24	c0jjpjro	r01	image_p44355	image	/ifood/shirred_egg/train_103184.jpg	['/ifood/shirred_egg/train_103280.jpg', '/ifood/shirred_egg/train_103375.jpg', '/ifood/shirred_egg/train_103524.jpg', '/ifood/shirred_egg/train_103539.jpg', '/ifood/shirred_egg/train_103288.jpg', '/ifood/shirred_egg/train_103474.jpg', '/ifood/shirred_egg/train_103544.jpg', '/ifood/shirred_egg/train_103139.jpg', '/ifood/shirred_egg/train_103138.jpg', '/ifood/shirred_egg/train_103322.jpg', '/ifood/shirred_egg/train_103479.jpg']	win	0
c0jjpjro_r01_s1_p001	48	c0jjpjro	r01	image_p21609	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0102_14605.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0059_14749.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0101_14873.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0039_15081.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0092_14656.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0093_15030.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0030_14986.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0057_14775.jpg']	win	1
c0jjpjro_r01_s1_p002	33	c0jjpjro	r01	image_p24892	image	/ifood/chocolate_mousse/train_027671.jpg	['/ifood/chocolate_mousse/train_027351.jpg', '/ifood/chocolate_mousse/train_027568.jpg', '/ifood/chocolate_mousse/train_027505.jpg', '/ifood/chocolate_mousse/train_027355.jpg', '/ifood/chocolate_mousse/train_027536.jpg', '/ifood/chocolate_mousse/train_027221.jpg', '/ifood/chocolate_mousse/train_027284.jpg', '/ifood/chocolate_mousse/train_027464.jpg', '/ifood/chocolate_mousse/train_027200.jpg', '/ifood/chocolate_mousse/train_027231.jpg', '/ifood/chocolate_mousse/train_027702.jpg']	win	2
c0jjpjro_r01_s1_p003	34	c0jjpjro	r01	image_p5784	image	/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0070_35472.jpg	['/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0072_35939.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0030_35498.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0059_35507.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0064_35843.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0032_35931.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0014_35424.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0048_35670.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0122_35970.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0082_35356.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0035_35518.jpg', '/birds/Pied_billed_Grebe/Pied_Billed_Grebe_0029_35551.jpg']	win	3
c0jjpjro_r01_s1_p004	23	c0jjpjro	r01	image_p24135	image	/dogs/English_setter/n02100735_9974.jpg	['/dogs/English_setter/n02100735_10086.jpg', '/dogs/English_setter/n02100735_5967.jpg', '/dogs/English_setter/n02100735_8318.jpg', '/dogs/English_setter/n02100735_4912.jpg', '/dogs/English_setter/n02100735_3923.jpg', '/dogs/English_setter/n02100735_4208.jpg', '/dogs/English_setter/n02100735_10105.jpg', '/dogs/English_setter/n02100735_4057.jpg', '/dogs/English_setter/n02100735_9936.jpg', '/dogs/English_setter/n02100735_748.jpg', '/dogs/English_setter/n02100735_4172.jpg']	win	4
c0jjpjro_r01_s1_p005	18	c0jjpjro	r01	image_p35866	image	/dogs/Irish_water_spaniel/n02102973_4087.jpg	['/dogs/Irish_water_spaniel/n02102973_1714.jpg', '/dogs/Irish_water_spaniel/n02102973_26.jpg', '/dogs/Irish_water_spaniel/n02102973_1643.jpg', '/dogs/Irish_water_spaniel/n02102973_2453.jpg', '/dogs/Irish_water_spaniel/n02102973_775.jpg', '/dogs/Irish_water_spaniel/n02102973_4510.jpg', '/dogs/Irish_water_spaniel/n02102973_23.jpg', '/dogs/Irish_water_spaniel/n02102973_1905.jpg', '/dogs/Irish_water_spaniel/n02102973_4048.jpg', '/dogs/Irish_water_spaniel/n02102973_1725.jpg', '/dogs/Irish_water_spaniel/n02102973_1066.jpg']	win	5
c0jjpjro_r01_s1_p006	30	c0jjpjro	r01	image_p12969	image	/birds/Bronzed_Cowbird/Bronzed_Cowbird_0034_796209.jpg	['/birds/Bronzed_Cowbird/Bronzed_Cowbird_0016_796245.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0032_796233.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0010_24146.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0043_796224.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0058_796239.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0090_24179.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0057_24074.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0022_796221.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0044_24145.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0049_24147.jpg', '/birds/Bronzed_Cowbird/Bronzed_Cowbird_0005_24173.jpg']	win	6
c0jjpjro_r01_s1_p007	56	c0jjpjro	r01	image_p36416	image	/birds/Painted_Bunting/Painted_Bunting_0019_15231.jpg	['/birds/Painted_Bunting/Painted_Bunting_0053_16404.jpg', '/birds/Painted_Bunting/Painted_Bunting_0011_16690.jpg', '/birds/Painted_Bunting/Painted_Bunting_0034_15207.jpg', '/birds/Painted_Bunting/Painted_Bunting_0005_15202.jpg', '/birds/Painted_Bunting/Painted_Bunting_0102_16642.jpg', '/birds/Painted_Bunting/Painted_Bunting_0061_16930.jpg', '/birds/Painted_Bunting/Painted_Bunting_0098_15226.jpg', '/birds/Painted_Bunting/Painted_Bunting_0028_15205.jpg', '/birds/Painted_Bunting/Painted_Bunting_0044_16557.jpg', '/birds/Painted_Bunting/Painted_Bunting_0032_16605.jpg', '/birds/Painted_Bunting/Painted_Bunting_0083_16587.jpg']	win	7
c0jjpjro_r02_s1_p000	58	c0jjpjro	r02	taboo_en_p0115	word	Steel	['Metal', 'Pan', 'Plane', 'Aluminum', 'Light']	win	0
c0jjpjro_r02_s1_p001	200	c0jjpjro	r02	taboo_en_p2196	word	Glasses	['Sight', 'Vision', 'Face', 'Eyes', 'Optical']	loss	1
c0jjpjro_r02_s1_p002	11	c0jjpjro	r02	taboo_en_p0018	word	Confucius	['Philosopher', 'Chinese', 'Proverb', 'Religion', 'Wise']	skip	2
c0jjpjro_r02_s1_p003	12	c0jjpjro	r02	taboo_en_p0024	word	Skull	['Cranium', 'Pirate', 'Hamlet', 'Bone', 'Head']	win	3
c0jjpjro_r03_s0_p000	15	c0jjpjro	r03	taboo_en_p0041	word	Spoon	['Fork', 'Table', 'Eat', 'Soup', 'Knife']	win	0
c0jjpjro_r03_s0_p001	31	c0jjpjro	r03	taboo_en_p1994	word	Atmosphere	['Earth', 'Space', 'Environment', 'Climate', 'Air']	win	1
c0jjpjro_r03_s0_p002	28	c0jjpjro	r03	taboo_en_p0312	word	Lebron James	['Basketball', 'Athlete', 'Cleveland', 'Lakers', 'King']	win	2
c0jjpjro_r03_s0_p003	21	c0jjpjro	r03	taboo_en_p2490	word	Rocket	['Space', 'Missile', 'Ship', 'Jet', 'Launch']	win	3
c0jjpjro_r03_s0_p004	26	c0jjpjro	r03	taboo_en_p0083	word	Flower	['Spring', 'Plant', 'Petal', 'Rose', 'Carnation']	win	4
c0jjpjro_r03_s0_p005	66	c0jjpjro	r03	taboo_en_p0292	word	Justin Bieber	['Famous', 'Canadian', 'Youtube', 'Teenager', 'Pop']	skip	5
c0jjpjro_r03_s0_p006	24	c0jjpjro	r03	taboo_en_p1938	word	Africa	['Desert', 'Sahara', 'Continent', 'Savanna', 'Safari']	win	6
c0jjpjro_r03_s0_p007	12	c0jjpjro	r03	taboo_en_p1088	word	Kiss	['Lips', 'Love', 'Affection', 'Mouth', 'Tongue']	win	7
c0jjpjro_r03_s0_p008	20	c0jjpjro	r03	taboo_en_p2297	word	King Arthur	['British', 'Ruler', 'Medieval', 'Saxons', 'History']	win	8
c0jjpjro_r04_s1_p000	31	c0jjpjro	r04	image_p0502	image	/dogs/Italian_greyhound/n02091032_770.jpg	['/dogs/Italian_greyhound/n02091032_1636.jpg', '/dogs/Italian_greyhound/n02091032_9628.jpg', '/dogs/Italian_greyhound/n02091032_3564.jpg', '/dogs/Italian_greyhound/n02091032_10435.jpg', '/dogs/Italian_greyhound/n02091032_8244.jpg', '/dogs/Italian_greyhound/n02091032_652.jpg', '/dogs/Italian_greyhound/n02091032_11998.jpg', '/dogs/Italian_greyhound/n02091032_5526.jpg', '/dogs/Italian_greyhound/n02091032_7831.jpg', '/dogs/Italian_greyhound/n02091032_8150.jpg', '/dogs/Italian_greyhound/n02091032_1564.jpg']	win	0
c0jjpjro_r04_s1_p001	23	c0jjpjro	r04	image_p3609	image	/birds/Sooty_Albatross/Sooty_Albatross_0019_796391.jpg	['/birds/Sooty_Albatross/Sooty_Albatross_0054_796347.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0077_1080.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0076_796365.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0038_1065.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0029_796357.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0075_796352.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0003_1078.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0042_1210.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0070_796346.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0055_1160.jpg', '/birds/Sooty_Albatross/Sooty_Albatross_0020_796359.jpg']	win	1
c0jjpjro_r04_s1_p002	24	c0jjpjro	r04	image_p25852	image	/dogs/Lhasa/n02098413_5382.jpg	['/dogs/Lhasa/n02098413_6162.jpg', '/dogs/Lhasa/n02098413_4667.jpg', '/dogs/Lhasa/n02098413_7979.jpg', '/dogs/Lhasa/n02098413_3033.jpg', '/dogs/Lhasa/n02098413_20499.jpg', '/dogs/Lhasa/n02098413_8575.jpg', '/dogs/Lhasa/n02098413_751.jpg', '/dogs/Lhasa/n02098413_1268.jpg', '/dogs/Lhasa/n02098413_1396.jpg', '/dogs/Lhasa/n02098413_624.jpg', '/dogs/Lhasa/n02098413_3428.jpg']	win	2
c0jjpjro_r04_s1_p003	21	c0jjpjro	r04	image_p18282	image	/dogs/Japanese_spaniel/n02085782_2.jpg	['/dogs/Japanese_spaniel/n02085782_3889.jpg', '/dogs/Japanese_spaniel/n02085782_382.jpg', '/dogs/Japanese_spaniel/n02085782_2640.jpg', '/dogs/Japanese_spaniel/n02085782_3052.jpg', '/dogs/Japanese_spaniel/n02085782_267.jpg', '/dogs/Japanese_spaniel/n02085782_1750.jpg', '/dogs/Japanese_spaniel/n02085782_3727.jpg', '/dogs/Japanese_spaniel/n02085782_2128.jpg', '/dogs/Japanese_spaniel/n02085782_4698.jpg', '/dogs/Japanese_spaniel/n02085782_1077.jpg', '/dogs/Japanese_spaniel/n02085782_2182.jpg']	loss	3
c0jjpjro_r04_s1_p004	41	c0jjpjro	r04	image_p28270	image	/ifood/hummus/train_047137.jpg	['/ifood/hummus/train_047290.jpg', '/ifood/hummus/train_047365.jpg', '/ifood/hummus/train_047017.jpg', '/ifood/hummus/train_047275.jpg', '/ifood/hummus/train_047456.jpg', '/ifood/hummus/train_047502.jpg', '/ifood/hummus/train_047363.jpg', '/ifood/hummus/train_047418.jpg', '/ifood/hummus/train_047210.jpg', '/ifood/hummus/train_047464.jpg', '/ifood/hummus/train_047327.jpg']	win	4
c0jjpjro_r04_s1_p005	10	c0jjpjro	r04	image_p15153	image	/dogs/English_springer/n02102040_702.jpg	['/dogs/English_springer/n02102040_3693.jpg', '/dogs/English_springer/n02102040_3462.jpg', '/dogs/English_springer/n02102040_6622.jpg', '/dogs/English_springer/n02102040_265.jpg', '/dogs/English_springer/n02102040_1579.jpg', '/dogs/English_springer/n02102040_2986.jpg', '/dogs/English_springer/n02102040_535.jpg', '/dogs/English_springer/n02102040_682.jpg', '/dogs/English_springer/n02102040_1178.jpg', '/dogs/English_springer/n02102040_3562.jpg', '/dogs/English_springer/n02102040_6786.jpg']	win	5
c0jjpjro_r04_s1_p006	12	c0jjpjro	r04	image_p17366	image	/dogs/Labrador_retriever/n02099712_6586.jpg	['/dogs/Labrador_retriever/n02099712_3753.jpg', '/dogs/Labrador_retriever/n02099712_2332.jpg', '/dogs/Labrador_retriever/n02099712_7497.jpg', '/dogs/Labrador_retriever/n02099712_2863.jpg', '/dogs/Labrador_retriever/n02099712_6775.jpg', '/dogs/Labrador_retriever/n02099712_5648.jpg', '/dogs/Labrador_retriever/n02099712_6823.jpg', '/dogs/Labrador_retriever/n02099712_5017.jpg', '/dogs/Labrador_retriever/n02099712_3835.jpg', '/dogs/Labrador_retriever/n02099712_3301.jpg', '/dogs/Labrador_retriever/n02099712_610.jpg']	win	6
c0jjpjro_r04_s1_p007	21	c0jjpjro	r04	image_p26691	image	/ifood/adobo/train_007879.jpg	['/ifood/adobo/train_008086.jpg', '/ifood/adobo/train_007764.jpg', '/ifood/adobo/train_007929.jpg', '/ifood/adobo/train_007804.jpg', '/ifood/adobo/train_007932.jpg', '/ifood/adobo/train_007782.jpg', '/ifood/adobo/train_007762.jpg', '/ifood/adobo/train_008050.jpg', '/ifood/adobo/train_007783.jpg', '/ifood/adobo/train_007679.jpg', '/ifood/adobo/train_007989.jpg']	win	7
c0jjpjro_r04_s1_p008	12	c0jjpjro	r04	image_p21793	image	/dogs/Scottish_deerhound/n02092002_7890.jpg	['/dogs/Scottish_deerhound/n02092002_1767.jpg', '/dogs/Scottish_deerhound/n02092002_4517.jpg', '/dogs/Scottish_deerhound/n02092002_1439.jpg', '/dogs/Scottish_deerhound/n02092002_6380.jpg', '/dogs/Scottish_deerhound/n02092002_6003.jpg', '/dogs/Scottish_deerhound/n02092002_3314.jpg', '/dogs/Scottish_deerhound/n02092002_1086.jpg', '/dogs/Scottish_deerhound/n02092002_5915.jpg', '/dogs/Scottish_deerhound/n02092002_15198.jpg', '/dogs/Scottish_deerhound/n02092002_3485.jpg', '/dogs/Scottish_deerhound/n02092002_14102.jpg']	win	8
c0jjpjro_r04_s1_p009	15	c0jjpjro	r04	image_p48559	image	/dogs/Great_Pyrenees/n02111500_767.jpg	['/dogs/Great_Pyrenees/n02111500_6461.jpg', '/dogs/Great_Pyrenees/n02111500_5935.jpg', '/dogs/Great_Pyrenees/n02111500_1097.jpg', '/dogs/Great_Pyrenees/n02111500_3306.jpg', '/dogs/Great_Pyrenees/n02111500_4678.jpg', '/dogs/Great_Pyrenees/n02111500_1787.jpg', '/dogs/Great_Pyrenees/n02111500_5599.jpg', '/dogs/Great_Pyrenees/n02111500_8319.jpg', '/dogs/Great_Pyrenees/n02111500_3597.jpg', '/dogs/Great_Pyrenees/n02111500_5043.jpg', '/dogs/Great_Pyrenees/n02111500_655.jpg']	win	9
c0jjpjro_r04_s1_p010	23	c0jjpjro	r04	image_p45943	image	/dogs/basset/n02088238_12427.jpg	['/dogs/basset/n02088238_13709.jpg', '/dogs/basset/n02088238_9922.jpg', '/dogs/basset/n02088238_11522.jpg', '/dogs/basset/n02088238_11124.jpg', '/dogs/basset/n02088238_12710.jpg', '/dogs/basset/n02088238_9486.jpg', '/dogs/basset/n02088238_12293.jpg', '/dogs/basset/n02088238_9585.jpg', '/dogs/basset/n02088238_7181.jpg', '/dogs/basset/n02088238_9717.jpg', '/dogs/basset/n02088238_11148.jpg']	win	10
c0jjpjro_r04_s1_p011	21	c0jjpjro	r04	image_p24958	image	/dogs/vizsla/n02100583_9969.jpg	['/dogs/vizsla/n02100583_1475.jpg', '/dogs/vizsla/n02100583_3309.jpg', '/dogs/vizsla/n02100583_4670.jpg', '/dogs/vizsla/n02100583_7467.jpg', '/dogs/vizsla/n02100583_9799.jpg', '/dogs/vizsla/n02100583_14263.jpg', '/dogs/vizsla/n02100583_2736.jpg', '/dogs/vizsla/n02100583_3274.jpg', '/dogs/vizsla/n02100583_6521.jpg', '/dogs/vizsla/n02100583_2265.jpg', '/dogs/vizsla/n02100583_125.jpg']	win	11
cbonciz9_r00_s1_p000	41	cbonciz9	r00	image_p46796	image	/dogs/malamute/n02110063_17446.jpg	['/dogs/malamute/n02110063_18412.jpg', '/dogs/malamute/n02110063_12634.jpg', '/dogs/malamute/n02110063_14327.jpg', '/dogs/malamute/n02110063_5829.jpg', '/dogs/malamute/n02110063_17533.jpg', '/dogs/malamute/n02110063_17622.jpg', '/dogs/malamute/n02110063_8359.jpg', '/dogs/malamute/n02110063_12269.jpg', '/dogs/malamute/n02110063_7911.jpg', '/dogs/malamute/n02110063_97.jpg', '/dogs/malamute/n02110063_11431.jpg']	win	0
cbonciz9_r00_s1_p001	25	cbonciz9	r00	image_p47510	image	/birds/Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg	['/birds/Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0017_2668.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0042_2302.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0016_2225.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg', '/birds/Brewer_Blackbird/Brewer_Blackbird_0080_2234.jpg']	win	1
cbonciz9_r00_s1_p002	32	cbonciz9	r00	image_p15461	image	/dogs/Border_collie/n02106166_4625.jpg	['/dogs/Border_collie/n02106166_152.jpg', '/dogs/Border_collie/n02106166_1204.jpg', '/dogs/Border_collie/n02106166_4450.jpg', '/dogs/Border_collie/n02106166_6545.jpg', '/dogs/Border_collie/n02106166_1729.jpg', '/dogs/Border_collie/n02106166_1705.jpg', '/dogs/Border_collie/n02106166_1236.jpg', '/dogs/Border_collie/n02106166_7282.jpg', '/dogs/Border_collie/n02106166_117.jpg', '/dogs/Border_collie/n02106166_331.jpg', '/dogs/Border_collie/n02106166_1637.jpg']	win	2
cbonciz9_r00_s1_p003	23	cbonciz9	r00	image_p28760	image	/ifood/chocolate_mousse/train_027459.jpg	['/ifood/chocolate_mousse/train_027334.jpg', '/ifood/chocolate_mousse/train_027302.jpg', '/ifood/chocolate_mousse/train_027206.jpg', '/ifood/chocolate_mousse/train_027468.jpg', '/ifood/chocolate_mousse/train_027167.jpg', '/ifood/chocolate_mousse/train_027386.jpg', '/ifood/chocolate_mousse/train_027315.jpg', '/ifood/chocolate_mousse/train_027742.jpg', '/ifood/chocolate_mousse/train_027513.jpg', '/ifood/chocolate_mousse/train_027488.jpg', '/ifood/chocolate_mousse/train_027286.jpg']	win	3
cbonciz9_r00_s1_p004	27	cbonciz9	r00	image_p44830	image	/birds/Northern_Fulmar/Northern_Fulmar_0037_43712.jpg	['/birds/Northern_Fulmar/Northern_Fulmar_0056_43880.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0095_43860.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0053_43843.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0048_43672.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0046_43760.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0015_43658.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0021_43743.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0076_43893.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0006_43753.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0074_43955.jpg', '/birds/Northern_Fulmar/Northern_Fulmar_0047_43698.jpg']	win	4
