clip_identifier	duration	match_id	round	prompt_id	game_type	correct_word/image	distractors	prompt_status	prompt_num
blsu4hu5_r00_s1_p006	18	blsu4hu5	r00	image_p43248	image	/ifood/mussel/train_064202.jpg	['/ifood/mussel/train_064340.jpg', '/ifood/mussel/train_064239.jpg', '/ifood/mussel/train_064230.jpg', '/ifood/mussel/train_064363.jpg', '/ifood/mussel/train_064119.jpg', '/ifood/mussel/train_064187.jpg', '/ifood/mussel/train_064181.jpg', '/ifood/mussel/train_064149.jpg', '/ifood/mussel/train_064358.jpg', '/ifood/mussel/train_064486.jpg', '/ifood/mussel/train_064430.jpg']	win	6
blsu4hu5_r00_s1_p007	22	blsu4hu5	r00	image_p17076	image	/dogs/golden_retriever/n02099601_1249.jpg	['/dogs/golden_retriever/n02099601_2029.jpg', '/dogs/golden_retriever/n02099601_3853.jpg', '/dogs/golden_retriever/n02099601_1633.jpg', '/dogs/golden_retriever/n02099601_142.jpg', '/dogs/golden_retriever/n02099601_215.jpg', '/dogs/golden_retriever/n02099601_286.jpg', '/dogs/golden_retriever/n02099601_4312.jpg', '/dogs/golden_retriever/n02099601_345.jpg', '/dogs/golden_retriever/n02099601_7780.jpg', '/dogs/golden_retriever/n02099601_825.jpg', '/dogs/golden_retriever/n02099601_5452.jpg']	win	7
blsu4hu5_r00_s1_p008	14	blsu4hu5	r00	image_p47265	image	/dogs/Bernese_mountain_dog/n02107683_71.jpg	['/dogs/Bernese_mountain_dog/n02107683_4899.jpg', '/dogs/Bernese_mountain_dog/n02107683_3488.jpg', '/dogs/Bernese_mountain_dog/n02107683_1175.jpg', '/dogs/Bernese_mountain_dog/n02107683_6325.jpg', '/dogs/Bernese_mountain_dog/n02107683_3291.jpg', '/dogs/Bernese_mountain_dog/n02107683_3944.jpg', '/dogs/Bernese_mountain_dog/n02107683_3659.jpg', '/dogs/Bernese_mountain_dog/n02107683_4386.jpg', '/dogs/Bernese_mountain_dog/n02107683_2567.jpg', '/dogs/Bernese_mountain_dog/n02107683_1977.jpg', '/dogs/Bernese_mountain_dog/n02107683_342.jpg']	win	8
blsu4hu5_r00_s1_p010	16	blsu4hu5	r00	image_p4254	image	/ifood/fried_calamari/train_072501.jpg	['/ifood/fried_calamari/train_072348.jpg', '/ifood/fried_calamari/train_072710.jpg', '/ifood/fried_calamari/train_072700.jpg', '/ifood/fried_calamari/train_072377.jpg', '/ifood/fried_calamari/train_072510.jpg', '/ifood/fried_calamari/train_072335.jpg', '/ifood/fried_calamari/train_072592.jpg', '/ifood/fried_calamari/train_072481.jpg', '/ifood/fried_calamari/train_072616.jpg', '/ifood/fried_calamari/train_072714.jpg', '/ifood/fried_calamari/train_072439.jpg']	win	10
blsu4hu5_r00_s1_p013	15	blsu4hu5	r00	image_p23137	image	/dogs/Japanese_spaniel/n02085782_382.jpg	['/dogs/Japanese_spaniel/n02085782_1077.jpg', '/dogs/Japanese_spaniel/n02085782_267.jpg', '/dogs/Japanese_spaniel/n02085782_2128.jpg', '/dogs/Japanese_spaniel/n02085782_3727.jpg', '/dogs/Japanese_spaniel/n02085782_3052.jpg', '/dogs/Japanese_spaniel/n02085782_4042.jpg', '/dogs/Japanese_spaniel/n02085782_1724.jpg', '/dogs/Japanese_spaniel/n02085782_3889.jpg', '/dogs/Japanese_spaniel/n02085782_2074.jpg', '/dogs/Japanese_spaniel/n02085782_4579.jpg', '/dogs/Japanese_spaniel/n02085782_2182.jpg']	win	13
blsu4hu5_r00_s1_p014	32	blsu4hu5	r00	image_p44764	image	/birds/Shiny_Cowbird/Shiny_Cowbird_0036_24274.jpg	['/birds/Shiny_Cowbird/Shiny_Cowbird_0012_24249.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0074_24297.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0039_24359.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0057_24345.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0055_24331.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0001_796860.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0027_796850.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0069_24351.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0007_24434.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0037_24440.jpg', '/birds/Shiny_Cowbird/Shiny_Cowbird_0068_24413.jpg']	win	14
blsu4hu5_r00_s1_p015	24	blsu4hu5	r00	image_p21431	image	/birds/Western_Grebe/Western_Grebe_0102_36116.jpg	['/birds/Western_Grebe/Western_Grebe_0004_36130.jpg', '/birds/Western_Grebe/Western_Grebe_0057_36157.jpg', '/birds/Western_Grebe/Western_Grebe_0080_36310.jpg', '/birds/Western_Grebe/Western_Grebe_0009_36477.jpg', '/birds/Western_Grebe/Western_Grebe_0047_36203.jpg', '/birds/Western_Grebe/Western_Grebe_0001_36481.jpg', '/birds/Western_Grebe/Western_Grebe_0092_36121.jpg', '/birds/Western_Grebe/Western_Grebe_0038_36363.jpg', '/birds/Western_Grebe/Western_Grebe_0044_36188.jpg', '/birds/Western_Grebe/Western_Grebe_0028_36196.jpg', '/birds/Western_Grebe/Western_Grebe_0042_36035.jpg']	win	15
blsu4hu5_r00_s1_p016	12	blsu4hu5	r00	image_p47896	image	/dogs/Chesapeake_Bay_retriever/n02099849_3.jpg	['/dogs/Chesapeake_Bay_retriever/n02099849_669.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2315.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2965.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_435.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_1349.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_171.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_1987.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2416.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_4278.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_3645.jpg', '/dogs/Chesapeake_Bay_retriever/n02099849_2803.jpg']	win	16
blsu4hu5_r00_s1_p017	10	blsu4hu5	r00	image_p26379	image	/ifood/pizza/train_079231.jpg	['/ifood/pizza/train_079173.jpg', '/ifood/pizza/train_079393.jpg', '/ifood/pizza/train_079314.jpg', '/ifood/pizza/train_079303.jpg', '/ifood/pizza/train_079389.jpg', '/ifood/pizza/train_079169.jpg', '/ifood/pizza/train_079204.jpg', '/ifood/pizza/train_079430.jpg', '/ifood/pizza/train_079445.jpg', '/ifood/pizza/train_079158.jpg', '/ifood/pizza/train_079168.jpg']	win	17
blsu4hu5_r01_s1_p000	11	blsu4hu5	r01	image_p1295	image	/dogs/Shetland_sheepdog/n02105855_10167.jpg	['/dogs/Shetland_sheepdog/n02105855_14781.jpg', '/dogs/Shetland_sheepdog/n02105855_10636.jpg', '/dogs/Shetland_sheepdog/n02105855_3672.jpg', '/dogs/Shetland_sheepdog/n02105855_12990.jpg', '/dogs/Shetland_sheepdog/n02105855_13382.jpg', '/dogs/Shetland_sheepdog/n02105855_10112.jpg', '/dogs/Shetland_sheepdog/n02105855_17258.jpg', '/dogs/Shetland_sheepdog/n02105855_7896.jpg', '/dogs/Shetland_sheepdog/n02105855_15067.jpg', '/dogs/Shetland_sheepdog/n02105855_16556.jpg', '/dogs/Shetland_sheepdog/n02105855_3498.jpg']	win	0
blsu4hu5_r01_s1_p002	31	blsu4hu5	r01	image_p3838	image	/ifood/adobo/train_007764.jpg	['/ifood/adobo/train_007899.jpg', '/ifood/adobo/train_007816.jpg', '/ifood/adobo/train_008100.jpg', '/ifood/adobo/train_008075.jpg', '/ifood/adobo/train_008098.jpg', '/ifood/adobo/train_007924.jpg', '/ifood/adobo/train_007762.jpg', '/ifood/adobo/train_007901.jpg', '/ifood/adobo/train_007866.jpg', '/ifood/adobo/train_008030.jpg', '/ifood/adobo/train_008064.jpg']	loss	2
blsu4hu5_r01_s1_p003	16	blsu4hu5	r01	image_p21118	image	/dogs/bloodhound/n02088466_8320.jpg	['/dogs/bloodhound/n02088466_7962.jpg', '/dogs/bloodhound/n02088466_9792.jpg', '/dogs/bloodhound/n02088466_1473.jpg', '/dogs/bloodhound/n02088466_7002.jpg', '/dogs/bloodhound/n02088466_6901.jpg', '/dogs/bloodhound/n02088466_7928.jpg', '/dogs/bloodhound/n02088466_7434.jpg', '/dogs/bloodhound/n02088466_7046.jpg', '/dogs/bloodhound/n02088466_2332.jpg', '/dogs/bloodhound/n02088466_7015.jpg', '/dogs/bloodhound/n02088466_4749.jpg']	win	3
blsu4hu5_r01_s1_p004	10	blsu4hu5	r01	image_p35564	image	/dogs/Great_Dane/n02109047_11178.jpg	['/dogs/Great_Dane/n02109047_2475.jpg', '/dogs/Great_Dane/n02109047_6061.jpg', '/dogs/Great_Dane/n02109047_1480.jpg', '/dogs/Great_Dane/n02109047_25779.jpg', '/dogs/Great_Dane/n02109047_10160.jpg', '/dogs/Great_Dane/n02109047_2072.jpg', '/dogs/Great_Dane/n02109047_6093.jpg', '/dogs/Great_Dane/n02109047_5910.jpg', '/dogs/Great_Dane/n02109047_6042.jpg', '/dogs/Great_Dane/n02109047_5573.jpg', '/dogs/Great_Dane/n02109047_14013.jpg']	win	4
blsu4hu5_r01_s1_p006	20	blsu4hu5	r01	image_p33076	image	/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0062_42552.jpg	['/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0026_42375.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0035_42282.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0014_42533.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0022_42559.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0021_42378.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0058_42311.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0011_42554.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0045_42219.jpg']	win	6
blsu4hu5_r01_s1_p008	18	blsu4hu5	r01	image_p2815	image	/dogs/Border_collie/n02106166_2198.jpg	['/dogs/Border_collie/n02106166_470.jpg', '/dogs/Border_collie/n02106166_2043.jpg', '/dogs/Border_collie/n02106166_401.jpg', '/dogs/Border_collie/n02106166_135.jpg', '/dogs/Border_collie/n02106166_1204.jpg', '/dogs/Border_collie/n02106166_355.jpg', '/dogs/Border_collie/n02106166_685.jpg', '/dogs/Border_collie/n02106166_1729.jpg', '/dogs/Border_collie/n02106166_331.jpg', '/dogs/Border_collie/n02106166_1936.jpg', '/dogs/Border_collie/n02106166_3296.jpg']	win	8
blsu4hu5_r01_s1_p010	26	blsu4hu5	r01	image_p0913	image	/ifood/baklava/train_023798.jpg	['/ifood/baklava/train_023446.jpg', '/ifood/baklava/train_023720.jpg', '/ifood/baklava/train_023692.jpg', '/ifood/baklava/train_023435.jpg', '/ifood/baklava/train_023841.jpg', '/ifood/baklava/train_023747.jpg', '/ifood/baklava/train_023641.jpg', '/ifood/baklava/train_023491.jpg', '/ifood/baklava/.DS_Store', '/ifood/baklava/train_023496.jpg', '/ifood/baklava/train_023805.jpg']	loss	10
blsu4hu5_r01_s1_p011	33	blsu4hu5	r01	image_p31544	image	/birds/Laysan_Albatross/Laysan_Albatross_0058_637.jpg	['/birds/Laysan_Albatross/Laysan_Albatross_0042_801.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0075_668.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0033_658.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0023_1059.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0044_784.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0056_500.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0081_800.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0005_565.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0071_792.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0060_777.jpg', '/birds/Laysan_Albatross/Laysan_Albatross_0039_924.jpg']	win	11
blsu4hu5_r01_s1_p012	15	blsu4hu5	r01	image_p40357	image	/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0006_42564.jpg	['/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0063_42179.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0014_42533.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0062_42552.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0023_42565.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0011_42554.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0068_42535.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0024_42506.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0018_42474.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0027_42388.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0072_42218.jpg']	win	12
blsu4hu5_r01_s1_p013	12	blsu4hu5	r01	image_p12526	image	/ifood/fried_calamari/train_072432.jpg	['/ifood/fried_calamari/train_072335.jpg', '/ifood/fried_calamari/train_072428.jpg', '/ifood/fried_calamari/train_072595.jpg', '/ifood/fried_calamari/train_072718.jpg', '/ifood/fried_calamari/train_072592.jpg', '/ifood/fried_calamari/train_072651.jpg', '/ifood/fried_calamari/train_072710.jpg', '/ifood/fried_calamari/train_072515.jpg', '/ifood/fried_calamari/train_072362.jpg', '/ifood/fried_calamari/train_072570.jpg', '/ifood/fried_calamari/train_072700.jpg']	win	13
blsu4hu5_r01_s1_p014	14	blsu4hu5	r01	image_p46860	image	/ifood/bibimbap/train_087207.jpg	['/ifood/bibimbap/train_087044.jpg', '/ifood/bibimbap/train_086797.jpg', '/ifood/bibimbap/train_087027.jpg', '/ifood/bibimbap/train_086775.jpg', '/ifood/bibimbap/train_087161.jpg', '/ifood/bibimbap/train_087072.jpg', '/ifood/bibimbap/train_087152.jpg', '/ifood/bibimbap/train_086972.jpg', '/ifood/bibimbap/train_087128.jpg', '/ifood/bibimbap/train_086906.jpg', '/ifood/bibimbap/train_086761.jpg']	win	14
blsu4hu5_r01_s1_p015	27	blsu4hu5	r01	image_p30418	image	/ifood/panna_cotta/train_078676.jpg	['/ifood/panna_cotta/train_078702.jpg', '/ifood/panna_cotta/train_079126.jpg', '/ifood/panna_cotta/train_078947.jpg', '/ifood/panna_cotta/train_078991.jpg', '/ifood/panna_cotta/train_078996.jpg', '/ifood/panna_cotta/train_079049.jpg', '/ifood/panna_cotta/train_079114.jpg', '/ifood/panna_cotta/train_078846.jpg', '/ifood/panna_cotta/train_079077.jpg', '/ifood/panna_cotta/train_078829.jpg', '/ifood/panna_cotta/train_078987.jpg']	win	15
blsu4hu5_r02_s1_p000	57	blsu4hu5	r02	taboo_en_p2349	word	Meaning of Life	['Monty Python', '42', 'Ultimate Question', 'Universe', 'Metaphysical']	skip	0
blsu4hu5_r02_s1_p002	21	blsu4hu5	r02	taboo_en_p2341	word	Martial Arts	['Kick', 'Fight', 'Wrestle', 'Combat', 'Punch']	win	2
blsu4hu5_r02_s1_p003	20	blsu4hu5	r02	taboo_en_p2229	word	Heroes	['Superman', 'Batman', 'Admired', 'Courage', 'Outstanding']	win	3
blsu4hu5_r02_s1_p005	65	blsu4hu5	r02	taboo_en_p1937	word	Aesthetics	['Beauty', 'Philosophy', 'Taste', 'Visual', 'Looks']	skip	5
blsu4hu5_r02_s1_p006	24	blsu4hu5	r02	taboo_en_p0072	word	School uniform	['Garment', 'Children', 'School', 'Clothing', 'School']	win	6
blsu4hu5_r02_s1_p009	15	blsu4hu5	r02	taboo_en_p2126	word	Drink	['Cup', 'Water', 'Glass', 'Hydrate', 'Beverage']	win	9
blsu4hu5_r03_s1_p000	24	blsu4hu5	r03	taboo_en_p2489	word	Rock	['Roll', 'Music', 'Band', 'Singer', 'Stone']	win	0
blsu4hu5_r03_s1_p003	16	blsu4hu5	r03	taboo_en_p2145	word	Engine	['Motor', 'Diesel', 'Combustion', 'Machine', 'Convert']	loss	3
blsu4hu5_r03_s1_p006	43	blsu4hu5	r03	taboo_en_p0496	word	London Eye	['Travel', 'England', 'Fun', 'Ferris-Wheel', 'Millennium']	skip	6
blsu4hu5_r03_s1_p007	14	blsu4hu5	r03	taboo_en_p1930	word	Acne	['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']	win	7
blsu4hu5_r03_s1_p009	16	blsu4hu5	r03	taboo_en_p0081	word	Egg	['White', 'Hen', 'Fried', 'Food', 'Yolk']	win	9
blsu4hu5_r03_s1_p012	28	blsu4hu5	r03	taboo_en_p0036	word	Diving platform	['Pool', 'Board', 'Swim', 'Water', 'Jump']	win	12
blsu4hu5_r03_s1_p015	11	blsu4hu5	r03	taboo_en_p0151	word	Watch	['Time', 'Numbers', 'Hours', 'Crown', 'Hands']	win	15
blsu4hu5_r03_s1_p016	17	blsu4hu5	r03	taboo_en_p0147	word	Spring	['Summer', 'Season', 'Autumn', 'Flowers', 'Allergy']	win	16
blsu4hu5_r03_s1_p017	36	blsu4hu5	r03	taboo_en_p0113	word	Octopus	['Tentacles', 'Ocean', 'Arms', 'Eight', 'Squid']	win	17
blsu4hu5_r03_s1_p019	15	blsu4hu5	r03	taboo_en_p0076	word	Fisherman	['Fish', 'Rod', 'Hook', 'Bait', 'Worm']	win	19
blsu4hu5_r04_s1_p000	57	blsu4hu5	r04	image_p34613	image	/dogs/collie/n02106030_7689.jpg	['/dogs/collie/n02106030_14738.jpg', '/dogs/collie/n02106030_17906.jpg', '/dogs/collie/n02106030_10883.jpg', '/dogs/collie/n02106030_15637.jpg', '/dogs/collie/n02106030_9354.jpg', '/dogs/collie/n02106030_16011.jpg', '/dogs/collie/n02106030_14653.jpg', '/dogs/collie/n02106030_9339.jpg', '/dogs/collie/n02106030_17255.jpg', '/dogs/collie/n02106030_15888.jpg', '/dogs/collie/n02106030_12714.jpg']	win	0
blsu4hu5_r04_s1_p001	16	blsu4hu5	r04	image_p2417	image	/ifood/strawberry_shortcake/train_037762.jpg	['/ifood/strawberry_shortcake/train_037510.jpg', '/ifood/strawberry_shortcake/train_037387.jpg', '/ifood/strawberry_shortcake/train_037709.jpg', '/ifood/strawberry_shortcake/train_037654.jpg', '/ifood/strawberry_shortcake/train_037781.jpg', '/ifood/strawberry_shortcake/train_037816.jpg', '/ifood/strawberry_shortcake/train_037525.jpg', '/ifood/strawberry_shortcake/train_037391.jpg', '/ifood/strawberry_shortcake/train_037437.jpg', '/ifood/strawberry_shortcake/train_037502.jpg', '/ifood/strawberry_shortcake/train_037480.jpg']	win	1
blsu4hu5_r04_s1_p003	20	blsu4hu5	r04	image_p1949	image	/ifood/pizza/train_079251.jpg	['/ifood/pizza/train_079396.jpg', '/ifood/pizza/train_079277.jpg', '/ifood/pizza/train_079386.jpg', '/ifood/pizza/train_079147.jpg', '/ifood/pizza/train_079416.jpg', '/ifood/pizza/train_079314.jpg', '/ifood/pizza/train_079250.jpg', '/ifood/pizza/train_079459.jpg', '/ifood/pizza/train_079485.jpg', '/ifood/pizza/train_079168.jpg', '/ifood/pizza/train_079260.jpg']	win	3
blsu4hu5_r04_s1_p004	25	blsu4hu5	r04	image_p32190	image	/ifood/pizza/train_079459.jpg	['/ifood/pizza/train_079373.jpg', '/ifood/pizza/train_079205.jpg', '/ifood/pizza/train_079378.jpg', '/ifood/pizza/train_079303.jpg', '/ifood/pizza/train_079290.jpg', '/ifood/pizza/train_079204.jpg', '/ifood/pizza/train_079173.jpg', '/ifood/pizza/train_079245.jpg', '/ifood/pizza/train_079233.jpg', '/ifood/pizza/train_079162.jpg', '/ifood/pizza/train_079485.jpg']	win	4
blsu4hu5_r04_s1_p005	22	blsu4hu5	r04	image_p30607	image	/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg	['/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0032_796334.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0069_796274.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0064_23464.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0046_23446.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0027_23482.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0003_796270.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0013_796278.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0065_796293.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0060_23416.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg', '/birds/Red_faced_Cormorant/Red_Faced_Cormorant_0070_796319.jpg']	win	5
blsu4hu5_r04_s1_p008	19	blsu4hu5	r04	image_p10378	image	/ifood/fettuccine/train_096513.jpg	['/ifood/fettuccine/train_096448.jpg', '/ifood/fettuccine/train_096326.jpg', '/ifood/fettuccine/train_096357.jpg', '/ifood/fettuccine/train_096701.jpg', '/ifood/fettuccine/train_096776.jpg', '/ifood/fettuccine/train_096474.jpg', '/ifood/fettuccine/train_096574.jpg', '/ifood/fettuccine/train_096587.jpg', '/ifood/fettuccine/train_096355.jpg', '/ifood/fettuccine/train_096351.jpg', '/ifood/fettuccine/train_096507.jpg']	win	8
blsu4hu5_r04_s1_p009	19	blsu4hu5	r04	image_p0961	image	/ifood/croque_madame/train_094008.jpg	['/ifood/croque_madame/train_094281.jpg', '/ifood/croque_madame/train_094262.jpg', '/ifood/croque_madame/train_094492.jpg', '/ifood/croque_madame/train_094338.jpg', '/ifood/croque_madame/train_094245.jpg', '/ifood/croque_madame/train_094412.jpg', '/ifood/croque_madame/train_094418.jpg', '/ifood/croque_madame/train_094391.jpg', '/ifood/croque_madame/train_094189.jpg', '/ifood/croque_madame/train_094101.jpg', '/ifood/croque_madame/train_094514.jpg']	win	9
blsu4hu5_r04_s1_p010	12	blsu4hu5	r04	image_p9400	image	/ifood/tagliatelle/train_040677.jpg	['/ifood/tagliatelle/train_040758.jpg', '/ifood/tagliatelle/train_040737.jpg', '/ifood/tagliatelle/train_040617.jpg', '/ifood/tagliatelle/train_040616.jpg', '/ifood/tagliatelle/train_040493.jpg', '/ifood/tagliatelle/train_040495.jpg', '/ifood/tagliatelle/train_040651.jpg', '/ifood/tagliatelle/train_040764.jpg', '/ifood/tagliatelle/train_040777.jpg', '/ifood/tagliatelle/train_040723.jpg', '/ifood/tagliatelle/train_040834.jpg']	win	10
blsu4hu5_r04_s1_p011	17	blsu4hu5	r04	image_p7321	image	/ifood/burrito/train_092932.jpg	['/ifood/burrito/train_092680.jpg', '/ifood/burrito/train_092951.jpg', '/ifood/burrito/train_092756.jpg', '/ifood/burrito/train_092578.jpg', '/ifood/burrito/train_093037.jpg', '/ifood/burrito/train_092772.jpg', '/ifood/burrito/train_092461.jpg', '/ifood/burrito/train_092477.jpg', '/ifood/burrito/train_092979.jpg', '/ifood/burrito/train_092985.jpg', '/ifood/burrito/train_092958.jpg']	win	11
blsu4hu5_r04_s1_p012	13	blsu4hu5	r04	image_p47381	image	/birds/Rusty_Blackbird/Rusty_Blackbird_0057_6935.jpg	['/birds/Rusty_Blackbird/Rusty_Blackbird_0109_6698.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0081_6967.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0005_6771.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0080_6877.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0101_6880.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0082_6906.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0051_6715.jpg', '/birds/Rusty_Blackbird/Rusty_Blackbird_0121_6637.jpg']	win	12
blsu4hu5_r04_s1_p013	12	blsu4hu5	r04	image_p32777	image	/dogs/Norfolk_terrier/n02094114_1641.jpg	['/dogs/Norfolk_terrier/n02094114_4305.jpg', '/dogs/Norfolk_terrier/n02094114_1595.jpg', '/dogs/Norfolk_terrier/n02094114_113.jpg', '/dogs/Norfolk_terrier/n02094114_699.jpg', '/dogs/Norfolk_terrier/n02094114_61.jpg', '/dogs/Norfolk_terrier/n02094114_1173.jpg', '/dogs/Norfolk_terrier/n02094114_3425.jpg', '/dogs/Norfolk_terrier/n02094114_1540.jpg', '/dogs/Norfolk_terrier/n02094114_140.jpg', '/dogs/Norfolk_terrier/n02094114_1637.jpg', '/dogs/Norfolk_terrier/n02094114_513.jpg']	win	13
blsu4hu5_r04_s1_p014	10	blsu4hu5	r04	image_p43626	image	/birds/Lazuli_Bunting/Lazuli_Bunting_0059_14749.jpg	['/birds/Lazuli_Bunting/Lazuli_Bunting_0032_14778.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0084_14815.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0087_15096.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0034_14864.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0073_14594.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0057_14775.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0052_14618.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0008_15195.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0089_14598.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0082_15047.jpg', '/birds/Lazuli_Bunting/Lazuli_Bunting_0020_14837.jpg']	win	14
cwaj60h3_r00_s1_p000	39	cwaj60h3	r00	image_p3167	image	/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0067_42185.jpg	['/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0016_42196.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0026_42375.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0011_42554.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0058_42311.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0018_42474.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0057_42562.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0048_42298.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0014_42533.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0024_42506.jpg', '/birds/Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg']	win	0
